<TICKER>,<PER>,<DATE>,<TIME>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDRUB_TOM,D,20140618,000000,34.8685,34.4025,34.42,4272727000
USDRUB_TOM,D,20140619,000000,34.4315,34.1525,34.396,4788708000
USDRUB_TOM,D,20140620,000000,34.536,34.322,34.479,3679656000
USDRUB_TOM,D,20140623,000000,34.419,34.11,34.127,3045311000
USDRUB_TOM,D,20140624,000000,34.099,33.6305,33.8175,7440989000
USDRUB_TOM,D,20140625,000000,33.9555,33.6435,33.7455,4741387000
USDRUB_TOM,D,20140626,000000,33.8125,33.6455,33.72,4102113000
USDRUB_TOM,D,20140627,000000,33.7575,33.545,33.738,4224536000
USDRUB_TOM,D,20140630,000000,34.064,33.733,33.9825,4353585000
USDRUB_TOM,D,20140701,000000,34.37,34.1505,34.34,3788673000
USDRUB_TOM,D,20140702,000000,34.362,34.1525,34.281,2922987000
USDRUB_TOM,D,20140703,000000,34.415,34.137,34.284,3291740000
USDRUB_TOM,D,20140704,000000,34.5,34.28,34.42,2117677000
USDRUB_TOM,D,20140707,000000,34.629,34.4,34.455,3084132000
USDRUB_TOM,D,20140708,000000,34.5285,34.195,34.23,3399066000
USDRUB_TOM,D,20140709,000000,34.2095,33.9125,33.9125,3515872000
USDRUB_TOM,D,20140710,000000,34.1705,33.786,33.95,6028553000
USDRUB_TOM,D,20140711,000000,34.2275,33.9925,34.2055,2984859000
USDRUB_TOM,D,20140714,000000,34.3645,34.21,34.3275,2735613000
USDRUB_TOM,D,20140715,000000,34.42,34.28,34.3945,2748876000
USDRUB_TOM,D,20140716,000000,34.471,34.321,34.3875,2773014000
USDRUB_TOM,D,20140717,000000,35.2265,34.65,35.182,5801675000
USDRUB_TOM,D,20140718,000000,35.2625,34.97,35.1425,5047780000
USDRUB_TOM,D,20140721,000000,35.224,35.0285,35.19,4063822000
USDRUB_TOM,D,20140722,000000,35.1,34.85,34.996,4626737000
USDRUB_TOM,D,20140723,000000,34.9105,34.755,34.8995,4191244000
USDRUB_TOM,D,20140724,000000,35.155,34.8965,35.0435,4437683000
USDRUB_TOM,D,20140725,000000,35.15,35.0075,35.13,3956613000
USDRUB_TOM,D,20140728,000000,35.5995,35.24,35.5425,3727019000
USDRUB_TOM,D,20140729,000000,35.8045,35.451,35.8045,4122914000
USDRUB_TOM,D,20140730,000000,35.941,35.494,35.586,4942860000
USDRUB_TOM,D,20140731,000000,35.7485,35.3855,35.7485,3819879000
USDRUB_TOM,D,20140801,000000,35.8445,35.6725,35.7495,2428542000
USDRUB_TOM,D,20140804,000000,35.8525,35.62,35.783,2431828000
USDRUB_TOM,D,20140805,000000,36.0955,35.722,36.0785,2993449000
USDRUB_TOM,D,20140806,000000,36.2925,36.058,36.189,3968517000
USDRUB_TOM,D,20140807,000000,36.421,36.1895,36.27,3702327000
USDRUB_TOM,D,20140808,000000,36.547,36.11,36.1205,4328605000
USDRUB_TOM,D,20140811,000000,36.187,35.91,35.929,4342066000
USDRUB_TOM,D,20140812,000000,36.21,35.993,36.18,4021784000
USDRUB_TOM,D,20140813,000000,36.29,35.983,36.0005,4586662000
USDRUB_TOM,D,20140814,000000,36.096,35.8165,36.036,3874801000
USDRUB_TOM,D,20140815,000000,36.3035,35.89,36.131,4301200000
USDRUB_TOM,D,20140818,000000,36.115,35.9415,36.0595,3034535000
USDRUB_TOM,D,20140819,000000,36.2125,36.009,36.185,3046039000
USDRUB_TOM,D,20140820,000000,36.3775,36.1855,36.3005,3543551000
USDRUB_TOM,D,20140821,000000,36.387,36.002,36.024,4033140000
USDRUB_TOM,D,20140822,000000,36.37,35.94,36.11,4883742000
USDRUB_TOM,D,20140825,000000,36.222,36.0895,36.095,2211904000
USDRUB_TOM,D,20140826,000000,36.211,36.038,36.1005,3179532000
USDRUB_TOM,D,20140827,000000,36.2,35.997,36.172,4448847000
USDRUB_TOM,D,20140828,000000,36.8965,36.21,36.75,7299401000
USDRUB_TOM,D,20140829,000000,37.217,36.8135,37.1235,4213606000
USDRUB_TOM,D,20140901,000000,37.51,37.101,37.302,5084043000
USDRUB_TOM,D,20140902,000000,37.4945,37.253,37.4625,4073781000
USDRUB_TOM,D,20140903,000000,37.416,36.669,36.863,8290272000
USDRUB_TOM,D,20140904,000000,37.09,36.681,37.0075,6147439000
USDRUB_TOM,D,20140905,000000,37.2135,36.66,36.92,4562764000
USDRUB_TOM,D,20140908,000000,37.1595,36.86,37.0695,3251250000
USDRUB_TOM,D,20140909,000000,37.181,36.9495,37.1115,3129588000
USDRUB_TOM,D,20140910,000000,37.4675,37.1195,37.29,3655891000
USDRUB_TOM,D,20140911,000000,37.6205,37.3,37.5095,4283456000
USDRUB_TOM,D,20140912,000000,37.97,37.551,37.785,3671142000
USDRUB_TOM,D,20140915,000000,38.5,37.8495,38.385,4530519000
USDRUB_TOM,D,20140916,000000,38.93,38.2005,38.33,6781009000
USDRUB_TOM,D,20140917,000000,38.6045,38.2255,38.419,5150078000
USDRUB_TOM,D,20140918,000000,38.59,38.3,38.478,3721470000
USDRUB_TOM,D,20140919,000000,38.5495,38.3395,38.4215,4684479000
USDRUB_TOM,D,20140922,000000,38.7115,38.3325,38.6995,4146317000
USDRUB_TOM,D,20140923,000000,38.7855,38.49,38.616,3250499000
USDRUB_TOM,D,20140924,000000,38.5605,38.139,38.15,6539504000
USDRUB_TOM,D,20140925,000000,38.54,38.1705,38.4915,5731944000
USDRUB_TOM,D,20140926,000000,39.192,38.5975,39.1765,5883771000
USDRUB_TOM,D,20140929,000000,39.5925,39.216,39.4395,5384020000
USDRUB_TOM,D,20140930,000000,39.89,39.29,39.5925,5836541000
USDRUB_TOM,D,20141001,000000,39.741,39.359,39.7,3850188000
USDRUB_TOM,D,20141002,000000,39.69,39.42,39.561,3257185000
USDRUB_TOM,D,20141003,000000,39.966,39.594,39.957,4695938000
USDRUB_TOM,D,20141006,000000,40.0535,39.71,39.73,3390047000
USDRUB_TOM,D,20141007,000000,39.9795,39.6485,39.904,4484089000
USDRUB_TOM,D,20141008,000000,40.1525,39.914,40,4940730000
USDRUB_TOM,D,20141009,000000,40.1475,39.798,40.1475,5229555000
USDRUB_TOM,D,20141010,000000,40.46,40.1205,40.325,5914977000
USDRUB_TOM,D,20141013,000000,40.55,40.198,40.4925,3132097000
USDRUB_TOM,D,20141014,000000,40.956,40.43,40.92,6219849000
USDRUB_TOM,D,20141015,000000,41.0475,40.44,40.4505,8021193000
USDRUB_TOM,D,20141016,000000,41.14,40.6405,40.869,7320104000
USDRUB_TOM,D,20141017,000000,41.15,40.5685,40.7525,5337368000
USDRUB_TOM,D,20141020,000000,41.1015,40.779,41.0375,5687323000
USDRUB_TOM,D,20141021,000000,41.13,40.88,40.964,3151772000
USDRUB_TOM,D,20141022,000000,41.42,40.866,41.4195,4836240000
USDRUB_TOM,D,20141023,000000,41.808,41.385,41.715,7262815000
USDRUB_TOM,D,20141024,000000,42.01,41.708,41.906,6635621000
USDRUB_TOM,D,20141027,000000,42.3,41.7615,42.28,7026301000
USDRUB_TOM,D,20141028,000000,42.5995,42.3,42.468,8012010000
USDRUB_TOM,D,20141029,000000,43.2335,42.55,43.2,8079060000
USDRUB_TOM,D,20141030,000000,43.66,41.0005,41.6445,12188419000
USDRUB_TOM,D,20141031,000000,43.129,41.5005,43.034,7929025000
USDRUB_TOM,D,20141103,000000,43.637,43.13,43.608,415979000
USDRUB_TOM,D,20141105,000000,45.0195,43.9375,44.95,7553966000
USDRUB_TOM,D,20141107,000000,48.6495,45.6805,46.65,8310944000
USDRUB_TOM,D,20141110,000000,46.55,44.9565,45.8525,6121885000
USDRUB_TOM,D,20141111,000000,47.05,45.69,46.3515,4330124000
USDRUB_TOM,D,20141112,000000,46.5,45.5,45.9615,3888963000
USDRUB_TOM,D,20141113,000000,46.82,45.764,46.82,3952521000
USDRUB_TOM,D,20141114,000000,47.845,46.8245,47.1735,4415287000
USDRUB_TOM,D,20141117,000000,47.5335,47.05,47.1045,3463635000
USDRUB_TOM,D,20141118,000000,47.24,46.577,46.9025,3623290000
USDRUB_TOM,D,20141119,000000,47.151,46.65,46.861,3341636000
USDRUB_TOM,D,20141120,000000,46.8545,46.125,46.152,3877210000
USDRUB_TOM,D,20141121,000000,46.05,45.3185,45.714,5726051000
USDRUB_TOM,D,20141124,000000,45.8625,44.345,44.997,6882782000
USDRUB_TOM,D,20141125,000000,46.263,44.6175,46.263,5726845000
USDRUB_TOM,D,20141126,000000,47.388,46.21,47.388,4687085000
USDRUB_TOM,D,20141127,000000,48.655,46.693,48.655,5859102000
USDRUB_TOM,D,20141128,000000,50.4085,49,50.4085,4925913000
USDRUB_TOM,D,20141201,000000,53.95,50.947,51.22,7905057000
USDRUB_TOM,D,20141202,000000,54.399,50.3005,53.85,6626921000
USDRUB_TOM,D,20141203,000000,54.909,52.5505,53.1905,7055663000
USDRUB_TOM,D,20141204,000000,54.5,52.02,54.29,4710438000
USDRUB_TOM,D,20141205,000000,54.4675,52.4225,52.51,5160256000
USDRUB_TOM,D,20141208,000000,53.9025,52.858,53.745,3616425000
USDRUB_TOM,D,20141209,000000,54.3555,53.9,54.049,3100536000
USDRUB_TOM,D,20141210,000000,54.88,54.0715,54.85,3315639000
USDRUB_TOM,D,20141211,000000,56.7,54.566,56.44,4485562000
USDRUB_TOM,D,20141212,000000,58.526,55.9355,58.18,6618063000
USDRUB_TOM,D,20141215,000000,64.4455,57.5045,64.4455,7517094000
USDRUB_TOM,D,20141216,000000,80.1,58.151,67.5,5918626000
USDRUB_TOM,D,20141217,000000,72.7,59.55,60.2205,5582095000
USDRUB_TOM,D,20141218,000000,63.8825,58.15,61.5,5488466000
USDRUB_TOM,D,20141219,000000,62.9,58.5,58.55,4067889000
USDRUB_TOM,D,20141222,000000,58.858,54.109,55.8,4023135000
USDRUB_TOM,D,20141223,000000,56.2995,52.8775,54.5035,4169093000
USDRUB_TOM,D,20141224,000000,55.4995,53.4,53.44,3138444000
USDRUB_TOM,D,20141225,000000,53.78,51.85,52.5515,2309658000
USDRUB_TOM,D,20141226,000000,55.505,51.667,54.004,2880349000
USDRUB_TOM,D,20141229,000000,59.005,54.6015,58.322,5015306000
USDRUB_TOM,D,20141230,000000,59.4,54.8,56,4426788000
USDRUB_TOM,D,20150105,000000,61.19,57.516,60.85,599001000
USDRUB_TOM,D,20150106,000000,64.165,60.1045,63.24,1023300000
USDRUB_TOM,D,20150108,000000,63.2895,59.465,60.301,783073000
USDRUB_TOM,D,20150109,000000,62.15,59.5,61.55,654867000
USDRUB_TOM,D,20150112,000000,63.454,62.0005,63.17,2591977000
USDRUB_TOM,D,20150113,000000,66.49,63.9365,65.25,3885323000
USDRUB_TOM,D,20150114,000000,66.691,64.7,64.773,3240944000
USDRUB_TOM,D,20150115,000000,66.1265,63.0945,65.29,3884279000
USDRUB_TOM,D,20150116,000000,65.549,64.75,65.1985,2169697000
USDRUB_TOM,D,20150119,000000,65.5,64.116,65.02,2064841000
USDRUB_TOM,D,20150120,000000,65.742,64.841,65.2,2182460000
USDRUB_TOM,D,20150121,000000,66.0715,65,65.35,2914534000
USDRUB_TOM,D,20150122,000000,65.592,64.12,64.12,2980849000
USDRUB_TOM,D,20150123,000000,64.73,62.9145,64.2395,3516655000
USDRUB_TOM,D,20150126,000000,69.2995,64.596,68.799,3296996000
USDRUB_TOM,D,20150127,000000,68.4995,66.37,66.82,3475665000
USDRUB_TOM,D,20150128,000000,68.05,66.5525,68.0345,3178244000
USDRUB_TOM,D,20150129,000000,69.439,68.1585,68.73,3476232000
USDRUB_TOM,D,20150130,000000,71.8465,68.214,68.9105,5710474000
USDRUB_TOM,D,20150202,000000,70.509,68.255,68.42,5278667000
USDRUB_TOM,D,20150203,000000,68.3,64.797,65.168,5133456000
USDRUB_TOM,D,20150204,000000,68.555,64.507,67.993,4547326000
USDRUB_TOM,D,20150205,000000,69,65.932,66.6,4573916000
USDRUB_TOM,D,20150206,000000,67.58,65.561,66.985,3724692000
USDRUB_TOM,D,20150209,000000,66.939,65.1,65.86,3498846000
USDRUB_TOM,D,20150210,000000,66.955,65.029,65.455,3323332000
USDRUB_TOM,D,20150211,000000,66.914,65.02,65.25,3172704000
USDRUB_TOM,D,20150212,000000,67.5,64.5,65.27,5233103000
USDRUB_TOM,D,20150213,000000,65.6,63,63.5,4183754000
USDRUB_TOM,D,20150216,000000,63.594,61.95,63.184,4075016000
USDRUB_TOM,D,20150217,000000,63.36,62.142,62.505,3709354000
USDRUB_TOM,D,20150218,000000,62.75,61.17,61.582,4245591000
USDRUB_TOM,D,20150219,000000,62.575,61.67,61.9,4347256000
USDRUB_TOM,D,20150220,000000,62.307,61.45,62.05,3741384000
USDRUB_TOM,D,20150224,000000,64.2,62.648,62.853,3375022000
USDRUB_TOM,D,20150225,000000,62.969,61.27,61.389,3839789000
USDRUB_TOM,D,20150226,000000,61.388,59.601,61.15,4688119000
USDRUB_TOM,D,20150227,000000,62.097,60.861,61.6,4334775000
USDRUB_TOM,D,20150302,000000,62.729,61.725,62.65,2638400000
USDRUB_TOM,D,20150303,000000,62.5,61.65,61.887,2804924000
USDRUB_TOM,D,20150304,000000,62.34,61.538,61.945,2846953000
USDRUB_TOM,D,20150305,000000,62.076,60.451,60.821,2634599000
USDRUB_TOM,D,20150306,000000,60.584,59.282,60.445,3932853000
USDRUB_TOM,D,20150310,000000,62.739,60.12,62.53,4466364000
USDRUB_TOM,D,20150311,000000,63.05,61.371,61.617,4133642000
USDRUB_TOM,D,20150312,000000,61.459,60.282,61.19,3255574000
USDRUB_TOM,D,20150313,000000,62.385,60.608,62.249,3858413000
USDRUB_TOM,D,20150316,000000,62.75,61.866,62.192,4163110000
USDRUB_TOM,D,20150317,000000,62.051,61.353,61.45,4016847000
USDRUB_TOM,D,20150318,000000,61.549,58.99,59.335,3291321000
USDRUB_TOM,D,20150319,000000,60.279,59.33,59.994,3236743000
USDRUB_TOM,D,20150320,000000,60.682,59,59.255,4291692000
USDRUB_TOM,D,20150323,000000,59.883,58.581,58.741,3674026000
USDRUB_TOM,D,20150324,000000,58.995,57.45,57.69,4482608000
USDRUB_TOM,D,20150325,000000,58.05,56.612,57.45,4932581000
USDRUB_TOM,D,20150326,000000,57.7,56.039,57.291,4768501000
USDRUB_TOM,D,20150327,000000,58,57.11,57.9,3221462000
USDRUB_TOM,D,20150330,000000,58.677,57.5,57.61,3340489000
USDRUB_TOM,D,20150331,000000,58.27,57.321,58.205,3428339000
USDRUB_TOM,D,20150401,000000,58.494,57.39,57.61,3146760000
USDRUB_TOM,D,20150402,000000,57.406,56.19,56.65,3858083000
USDRUB_TOM,D,20150403,000000,57.18,56.195,56.606,2760184000
USDRUB_TOM,D,20150406,000000,56.769,55.123,55.488,2367492000
USDRUB_TOM,D,20150407,000000,55.83,54.762,55.026,3662136000
USDRUB_TOM,D,20150408,000000,54.85,53.422,53.637,5035716000
USDRUB_TOM,D,20150409,000000,53.347,51.814,51.862,5729071000
USDRUB_TOM,D,20150410,000000,53.74,50.27,53.6,7073508000
USDRUB_TOM,D,20150414,000000,52.245,50.281,50.897,3472921000
USDRUB_TOM,D,20150415,000000,50.85,49.552,49.7,3851941000
USDRUB_TOM,D,20150416,000000,50.304,49.42,49.8,4560438000
USDRUB_TOM,D,20150417,000000,52.799,49.98,51.895,6067023000
USDRUB_TOM,D,20150420,000000,53.85,51.314,53.335,4998439000
USDRUB_TOM,D,20150421,000000,54.168,53.101,53.8,4285429000
USDRUB_TOM,D,20150422,000000,53.975,52.12,52.18,3566970000
USDRUB_TOM,D,20150423,000000,52.432,50.657,50.78,4440642000
USDRUB_TOM,D,20150424,000000,51.5,50.065,50.9,5855032000
USDRUB_TOM,D,20150427,000000,52.06,50.634,51.978,4045898000
USDRUB_TOM,D,20150428,000000,52.635,51.091,51.546,4048926000
USDRUB_TOM,D,20150429,000000,52.1,50.702,51.055,3249662000
USDRUB_TOM,D,20150430,000000,52.239,50.891,51.69,3711435000
USDRUB_TOM,D,20150505,000000,52.352,50.352,50.496,3831024000
USDRUB_TOM,D,20150506,000000,51.005,49.593,50.998,3620162000
USDRUB_TOM,D,20150507,000000,50.952,49.978,50.29,3522314000
USDRUB_TOM,D,20150512,000000,51.391,49.94,49.958,2776039000
USDRUB_TOM,D,20150513,000000,49.993,48.829,49.27,3775809000
USDRUB_TOM,D,20150514,000000,50.637,49.632,50.134,4078396000
USDRUB_TOM,D,20150515,000000,50.209,49.23,49.57,3007247000
USDRUB_TOM,D,20150518,000000,49.461,48.95,49.147,3208078000
USDRUB_TOM,D,20150519,000000,49.7,48.922,49.57,4682448000
USDRUB_TOM,D,20150520,000000,50.2,49.576,49.701,3842907000
USDRUB_TOM,D,20150521,000000,50.15,49.498,49.99,3442224000
USDRUB_TOM,D,20150525,000000,50.15,49.76,49.965,2355964000
USDRUB_TOM,D,20150526,000000,50.989,50.215,50.96,4371632000
USDRUB_TOM,D,20150527,000000,52.05,50.72,51.99,5596527000
USDRUB_TOM,D,20150528,000000,52.98,51.8,52.6,5307860000
USDRUB_TOM,D,20150601,000000,53.625,52.519,53.625,3659561000
USDRUB_TOM,D,20150602,000000,53.75,52.721,52.78,3778707000
USDRUB_TOM,D,20150604,000000,56.675,54.614,56.46,5805943000
USDRUB_TOM,D,20150608,000000,56.401,55.62,55.995,3972788000
USDRUB_TOM,D,20150609,000000,56.125,55.508,55.545,3711437000
USDRUB_TOM,D,20150610,000000,55.26,53.781,54.331,5522965000
USDRUB_TOM,D,20150615,000000,55.571,54.34,54.5,4831283000
USDRUB_TOM,D,20150616,000000,54.463,53.502,53.78,3944075000
USDRUB_TOM,D,20150617,000000,54.345,53.455,53.6,3841108000
USDRUB_TOM,D,20150618,000000,53.95,53.005,53.47,5192443000
USDRUB_TOM,D,20150622,000000,54.084,53.352,53.95,3480768000
USDRUB_TOM,D,20150623,000000,54.681,53.55,53.855,4151485000
USDRUB_TOM,D,20150624,000000,54.726,53.616,54.446,4433492000
USDRUB_TOM,D,20150625,000000,54.955,54.351,54.72,3557554000
USDRUB_TOM,D,20150629,000000,55.765,55.172,55.715,3806761000
USDRUB_TOM,D,20150630,000000,56,54.974,55.3,4231992000
USDRUB_TOM,D,20150701,000000,55.845,55.25,55.843,3758625000
USDRUB_TOM,D,20150702,000000,55.928,55.318,55.53,3262591000
USDRUB_TOM,D,20150706,000000,56.997,56.2,56.889,3212001000
USDRUB_TOM,D,20150707,000000,57.688,56.427,56.739,4596839000
USDRUB_TOM,D,20150708,000000,57.64,56.862,57.513,4633967000
USDRUB_TOM,D,20150709,000000,57.37,56.541,57.17,3571112000
USDRUB_TOM,D,20150713,000000,56.86,56.335,56.52,2944116000
USDRUB_TOM,D,20150714,000000,57.113,56.4,56.414,3449561000
USDRUB_TOM,D,20150715,000000,56.955,56.5,56.938,3161962000
USDRUB_TOM,D,20150716,000000,57.232,56.47,56.95,3643815000
USDRUB_TOM,D,20150720,000000,57.068,56.716,57,2766994000
USDRUB_TOM,D,20150721,000000,57.103,56.75,56.938,2736414000
USDRUB_TOM,D,20150722,000000,57.5,56.93,57.445,3631324000
USDRUB_TOM,D,20150723,000000,57.987,57.262,57.851,3983156000
USDRUB_TOM,D,20150727,000000,59.867,58.33,59.645,5809194000
USDRUB_TOM,D,20150730,000000,59.912,58.811,59.748,4469082000
USDRUB_TOM,D,20150803,000000,63.618,62.05,63.515,5317198000
USDRUB_TOM,D,20150804,000000,63.307,62.431,63.07,5300189000
USDRUB_TOM,D,20150806,000000,64.6,63.333,64.02,4905072000
USDRUB_TOM,D,20150810,000000,64.689,62.701,62.81,4257297000
USDRUB_TOM,D,20150811,000000,64.52,63.04,64.28,5439325000
USDRUB_TOM,D,20150813,000000,65.04,63.702,64.705,4338384000
USDRUB_TOM,D,20150817,000000,65.772,65.1,65.51,3171112000
USDRUB_TOM,D,20150819,000000,66.605,65.51,66.605,5044494000
USDRUB_TOM,D,20150820,000000,68.038,66.767,67.959,5241544000
USDRUB_TOM,D,20150824,000000,71.649,69.85,70.9,7517165000
USDRUB_TOM,D,20150827,000000,68.185,65.768,66.009,7680913000
USDRUB_TOM,D,20150828,000000,67.404,64.516,65.402,7160138000
USDRUB_TOM,D,20150831,000000,67.43,63.719,64.249,6962418000
USDRUB_TOM,D,20150901,000000,66.85,64.75,66.85,7266214000
USDRUB_TOM,D,20150902,000000,68.068,66.272,67.079,7458866000
USDRUB_TOM,D,20150903,000000,67.679,66.172,67.2,6053047000
USDRUB_TOM,D,20150904,000000,68.539,67.043,68.42,4814654000
USDRUB_TOM,D,20150907,000000,69.3,68.105,69.114,3131305000
USDRUB_TOM,D,20150908,000000,69.076,67.71,67.99,3947716000
USDRUB_TOM,D,20150909,000000,68.57,67.331,68.485,5059198000
USDRUB_TOM,D,20150910,000000,68.88,67.435,67.668,4291523000
USDRUB_TOM,D,20150911,000000,68.298,67.538,67.924,4340000000
USDRUB_TOM,D,20150914,000000,68.1,67.14,67.49,3138081000
USDRUB_TOM,D,20150915,000000,67.67,66.531,66.7,5056120000
USDRUB_TOM,D,20150916,000000,66.683,64.91,65.33,5926565000
USDRUB_TOM,D,20150917,000000,66.26,64.9,65.437,5070555000
USDRUB_TOM,D,20150918,000000,66.645,65.313,66.502,5513359000
USDRUB_TOM,D,20150921,000000,66.499,65.653,65.988,3682673000
USDRUB_TOM,D,20150922,000000,66.744,65.99,66.022,3683745000
USDRUB_TOM,D,20150923,000000,66.5,65.486,66.42,5139740000
USDRUB_TOM,D,20150924,000000,66.779,66.034,66.099,4709257000
USDRUB_TOM,D,20150925,000000,66,65.4,65.53,4792725000
USDRUB_TOM,D,20150928,000000,66.18,65.331,66.085,3610380000
USDRUB_TOM,D,20150929,000000,66.337,65.401,65.73,3435537000
USDRUB_TOM,D,20150930,000000,66.162,65.225,65.39,5172624000
USDRUB_TOM,D,20151001,000000,65.805,64.736,65.65,5560473000
USDRUB_TOM,D,20151002,000000,66.689,65.629,66.012,4314450000
USDRUB_TOM,D,20151005,000000,65.972,64.545,64.749,4643788000
USDRUB_TOM,D,20151006,000000,65.271,63.33,63.33,5291802000
USDRUB_TOM,D,20151007,000000,63.29,61.854,62.664,7069508000
USDRUB_TOM,D,20151008,000000,62.711,61.28,61.37,5207659000
USDRUB_TOM,D,20151009,000000,62.559,60.816,61.876,6367768000
USDRUB_TOM,D,20151012,000000,62.544,60.914,62.275,4287123000
USDRUB_TOM,D,20151013,000000,63.195,61.973,63.039,6509989000
USDRUB_TOM,D,20151014,000000,63.303,62.542,62.709,4646804000
USDRUB_TOM,D,20151015,000000,62.67,61.365,61.403,4356853000
USDRUB_TOM,D,20151016,000000,62.128,60.945,61.285,4733982000
USDRUB_TOM,D,20151019,000000,62.427,61.15,62.262,4354840000
USDRUB_TOM,D,20151020,000000,62.403,61.66,62.115,4652025000
USDRUB_TOM,D,20151021,000000,63.185,62.074,63.005,5589670000
USDRUB_TOM,D,20151022,000000,62.969,62.355,62.591,4434848000
USDRUB_TOM,D,20151023,000000,62.446,61.621,62.38,5935451000
USDRUB_TOM,D,20151026,000000,63.03,62.106,63.02,4385203000
USDRUB_TOM,D,20151027,000000,65.16,63.1,64.9,5564640000
USDRUB_TOM,D,20151028,000000,65.522,63.384,63.95,6774330000
USDRUB_TOM,D,20151029,000000,64.696,63.71,64.4,5849694000
USDRUB_TOM,D,20151030,000000,64.666,63.479,63.958,4697453000
USDRUB_TOM,D,20151102,000000,64.421,63.6,63.665,3363425000
USDRUB_TOM,D,20151103,000000,64.09,62.34,62.628,4710351000
USDRUB_TOM,D,20151105,000000,63.811,63.035,63.45,4027653000
USDRUB_TOM,D,20151106,000000,64.831,63.33,64.598,5201725000
USDRUB_TOM,D,20151109,000000,64.963,64.15,64.59,4181240000
USDRUB_TOM,D,20151110,000000,64.75,64.075,64.56,4229486000
USDRUB_TOM,D,20151111,000000,65.5,64.356,65.415,3799588000
USDRUB_TOM,D,20151112,000000,66.653,65.28,66.635,6490962000
USDRUB_TOM,D,20151113,000000,66.992,66.226,66.777,4857774000
USDRUB_TOM,D,20151116,000000,66.887,65.205,65.27,5692206000
USDRUB_TOM,D,20151117,000000,65.775,64.581,65.148,5299781000
USDRUB_TOM,D,20151118,000000,65.497,64.542,64.753,5098489000
USDRUB_TOM,D,20151119,000000,65.15,64.385,64.618,3813864000
USDRUB_TOM,D,20151120,000000,65.05,64.321,64.75,3882814000
USDRUB_TOM,D,20151123,000000,66.242,64.904,65.836,5973784000
USDRUB_TOM,D,20151124,000000,66.475,65.18,65.452,5167421000
USDRUB_TOM,D,20151125,000000,66.087,65.203,65.525,3802992000
USDRUB_TOM,D,20151126,000000,66.02,65.488,65.837,2718439000
